"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.136330820E-1,-9.862914085E0,-5.345055461E-1,7.164648771E-1
2.161207900E-1,-9.944316864E0,-4.866214991E-1,6.925228238E-1
2.186084990E-1,-1.003529644E1,-4.722562730E-1,6.590040326E-1
2.210962070E-1,-1.007360363E1,-4.626794755E-1,6.542156339E-1
2.235839150E-1,-1.009754562E1,-4.435258508E-1,6.159083843E-1
2.260716240E-1,-1.010712242E1,-4.291606545E-1,5.967547894E-1
2.285593320E-1,-1.011191082E1,-4.052186310E-1,5.536591411E-1
2.310470400E-1,-1.014064121E1,-3.716998100E-1,5.153518915E-1
2.335347490E-1,-1.013585281E1,-3.429693878E-1,4.674678743E-1
2.360224570E-1,-1.013106441E1,-3.286041915E-1,4.147954583E-1
2.385101650E-1,-1.012627602E1,-3.094505668E-1,3.621230125E-1
2.409978740E-1,-1.012627602E1,-3.142389655E-1,3.381809890E-1
2.434855820E-1,-1.009754562E1,-3.190273643E-1,3.190273643E-1
2.459732900E-1,-1.001135445E1,-3.477577865E-1,3.142389655E-1
2.484609990E-1,-9.906009674E0,-3.525462151E-1,2.950853705E-1
2.509487070E-1,-9.795876503E0,-3.812766075E-1,2.807201445E-1
2.534364150E-1,-9.719262123E0,-4.243722558E-1,2.519897223E-1
2.559241240E-1,-9.637859344E0,-4.722562730E-1,2.567781210E-1
2.584118320E-1,-9.575610161E0,-5.201402903E-1,2.280477136E-1
2.608995400E-1,-9.537302017E0,-5.536591411E-1,2.232593149E-1
2.633872490E-1,-9.484629631E0,-5.871779919E-1,2.280477136E-1
2.658749570E-1,-9.451110840E0,-6.063315868E-1,2.232593149E-1
2.683626650E-1,-9.427168846E0,-6.398503780E-1,2.376245260E-1
2.708503740E-1,-9.422380447E0,-6.685808301E-1,2.615665495E-1
2.733380820E-1,-9.427168846E0,-7.260416746E-1,3.046621680E-1
2.758257900E-1,-9.446322441E0,-7.499836683E-1,3.573346138E-1
2.783134990E-1,-9.475052834E0,-7.643488646E-1,4.531026781E-1
2.808012070E-1,-9.498994827E0,-7.835025191E-1,5.488707423E-1
2.832889670E-1,-9.556455612E0,-7.835025191E-1,6.829460263E-1
2.857767280E-1,-9.628282547E0,-7.691373229E-1,7.930793166E-1
2.882644880E-1,-9.666589737E0,-7.787141204E-1,8.936358094E-1
2.907522490E-1,-9.685743332E0,-8.026561141E-1,9.750386477E-1
2.932400090E-1,-9.666589737E0,-8.265981078E-1,1.046864748E0
2.957277690E-1,-9.652224541E0,-8.601169586E-1,1.118690729E0
2.982155300E-1,-9.685743332E0,-8.840589523E-1,1.200093627E0
3.007032900E-1,-9.719262123E0,-8.888474107E-1,1.252766013E0
3.031910510E-1,-9.791088104E0,-8.984242082E-1,1.305438519E0
3.056788110E-1,-9.929951668E0,-8.601169586E-1,1.386841297E0
3.081665710E-1,-1.008318043E1,-7.978677154E-1,1.444302201E0
3.106543320E-1,-1.023162079E1,-7.164648771E-1,1.453878999E0
3.131420920E-1,-1.030344677E1,-6.590040326E-1,1.487397790E0
3.156298530E-1,-1.033696556E1,-6.254851818E-1,1.468244195E0
3.181176130E-1,-1.032260036E1,-5.823895931E-1,1.391629696E0
3.206053740E-1,-1.031781197E1,-5.871779919E-1,1.305438519E0
3.230931340E-1,-1.030344677E1,-5.919663906E-1,1.224035621E0
3.255808940E-1,-1.022683239E1,-6.015431881E-1,1.137844324E0
3.280686550E-1,-1.013106441E1,-6.159083843E-1,1.046864748E0
3.305564150E-1,-9.992200851E0,-6.015431881E-1,9.846154451E-1
3.330441760E-1,-9.853337288E0,-5.871779919E-1,9.415197968E-1
