"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.465477200E-1,8.117541313E0,5.474940777E0,-1.467047095E0
2.490355320E-1,8.175002098E0,5.364807606E0,-1.538873196E0
2.515233450E-1,8.232462883E0,5.264250755E0,-1.586757183E0
2.540111570E-1,8.280346870E0,5.197213173E0,-1.629852772E0
2.564989700E-1,8.333019257E0,5.130175591E0,-1.658583283E0
2.589867820E-1,8.356961250E0,5.067926407E0,-1.692102075E0
2.614745950E-1,8.371326447E0,5.029619217E0,-1.682525277E0
2.639624070E-1,8.385691643E0,4.986523628E0,-1.658583283E0
2.664502200E-1,8.400056839E0,4.957793236E0,-1.634641171E0
2.689380320E-1,8.385691643E0,4.909909248E0,-1.591545582E0
2.714258450E-1,8.342596054E0,4.842871666E0,-1.567603588E0
2.739136570E-1,8.299500465E0,4.766256809E0,-1.558026791E0
2.764014700E-1,8.251616478E0,4.689642429E0,-1.514931083E0
2.788892820E-1,8.194155693E0,4.603451252E0,-1.471835494E0
2.813770950E-1,8.136694908E0,4.517260075E0,-1.457470298E0
2.838649070E-1,8.079233170E0,4.445434093E0,-1.438316703E0
2.863527200E-1,7.988254070E0,4.402338505E0,-1.414374709E0
2.888405320E-1,7.839813232E0,4.383184910E0,-1.404797792E0
2.913283450E-1,7.624335289E0,4.411915302E0,-1.380855799E0
2.938161570E-1,7.423222542E0,4.440645695E0,-1.342548609E0
2.963039700E-1,7.217320919E0,4.478952885E0,-1.304241419E0
2.987917820E-1,7.040150166E0,4.498106480E0,-1.265934110E0
3.012795950E-1,6.901286602E0,4.464587688E0,-1.237203717E0
3.037674070E-1,6.791152954E0,4.397550106E0,-1.232415318E0
3.062552200E-1,6.704961777E0,4.292205334E0,-1.261145711E0
3.087430320E-1,6.661866188E0,4.167706490E0,-1.299453020E0
3.112308450E-1,6.657077789E0,4.086303711E0,-1.328183413E0
3.137186570E-1,6.628347397E0,4.047996521E0,-1.356913805E0
3.162064700E-1,6.613982201E0,4.019266129E0,-1.376067400E0
3.186942820E-1,6.628347397E0,4.004900932E0,-1.361702204E0
3.211820950E-1,6.671442986E0,3.971382141E0,-1.337760210E0
3.236699070E-1,6.748057365E0,3.904344320E0,-1.313818216E0
3.261577200E-1,6.886921406E0,3.775057554E0,-1.309029818E0
3.286455320E-1,7.044938564E0,3.636193752E0,-1.265934110E0
3.311333450E-1,7.236474514E0,3.487753391E0,-1.270722508E0
3.336211570E-1,7.418434143E0,3.358466387E0,-1.294664621E0
3.361089700E-1,7.605181694E0,3.233968019E0,-1.342548609E0
3.385967820E-1,7.744045258E0,3.138199806E0,-1.433528304E0
3.410845950E-1,7.858967304E0,3.037643433E0,-1.505354285E0
3.435724070E-1,7.969100475E0,2.937086821E0,-1.553238392E0
3.460602200E-1,8.060079575E0,2.836530447E0,-1.586757183E0
3.485480320E-1,8.127118111E0,2.740762472E0,-1.581968784E0
3.510358450E-1,8.146271706E0,2.678513050E0,-1.572391987E0
3.535236570E-1,8.175002098E0,2.640205860E0,-1.558026791E0
3.560114700E-1,8.218097687E0,2.611475468E0,-1.553238392E0
3.584992820E-1,8.232462883E0,2.644994259E0,-1.581968784E0
3.609870950E-1,8.213309288E0,2.673724651E0,-1.644217968E0
3.634749070E-1,8.131906509E0,2.702455282E0,-1.711255670E0
3.659627200E-1,8.031349182E0,2.740762472E0,-1.797446966E0
3.684505320E-1,7.902062893E0,2.807800055E0,-1.850119352E0
3.709383450E-1,7.763198853E0,2.908356428E0,-1.898003340E0
3.734261570E-1,7.629123688E0,2.999336243E0,-1.955464244E0
3.759139700E-1,7.466318130E0,3.104681015E0,-2.017713547E0
3.784017820E-1,7.255628109E0,3.219602823E0,-2.060809135E0
3.808895950E-1,7.068880558E0,3.334524393E0,-2.065597534E0
3.833774070E-1,6.886921406E0,3.420715570E0,-2.056020737E0
3.858652200E-1,6.752845764E0,3.502118587E0,-2.051232338E0
3.883530320E-1,6.633135796E0,3.597886562E0,-2.036867142E0
3.908408450E-1,6.532579422E0,3.703231573E0,-2.008136749E0
3.933286570E-1,6.446388245E0,3.808576345E0,-2.003348351E0
3.958164700E-1,6.408081055E0,3.904344320E0,-1.979406238E0
3.983042820E-1,6.379350662E0,3.942651749E0,-1.945887446E0
4.007920950E-1,6.350619793E0,3.952228546E0,-1.912368655E0
4.032799070E-1,6.364984989E0,3.928286552E0,-1.874061346E0
4.057677200E-1,6.417657852E0,3.846883535E0,-1.811812162E0
4.082555320E-1,6.527791023E0,3.746327162E0,-1.720832467E0
4.107433450E-1,6.728903770E0,3.636193752E0,-1.629852772E0
4.132311570E-1,6.949170589E0,3.506906986E0,-1.562815189E0
4.157189700E-1,7.174225330E0,3.425503969E0,-1.510142684E0
4.182067820E-1,7.389703751E0,3.363254786E0,-1.490989089E0
4.206945950E-1,7.552509308E0,3.324947596E0,-1.486200690E0
4.231824070E-1,7.681796074E0,3.315370798E0,-1.500565886E0
4.256702200E-1,7.782352448E0,3.291428804E0,-1.505354285E0
4.281580320E-1,7.858967304E0,3.277063608E0,-1.519719481E0
4.306458450E-1,7.897274494E0,3.262698412E0,-1.510142684E0
4.331336570E-1,7.887697697E0,3.267486811E0,-1.495777488E0
4.356214700E-1,7.887697697E0,3.272275209E0,-1.452681899E0
4.381092820E-1,7.897274494E0,3.257910013E0,-1.409586191E0
4.405970950E-1,7.945158482E0,3.243544817E0,-1.395220995E0
4.430849070E-1,7.993042469E0,3.248333216E0,-1.390432596E0
4.455727200E-1,8.079233170E0,3.281852007E0,-1.404797792E0
4.480605320E-1,8.131906509E0,3.315370798E0,-1.423951507E0
4.505483450E-1,8.151060104E0,3.324947596E0,-1.462258697E0
4.530361570E-1,8.146271706E0,3.358466387E0,-1.529296279E0
4.555239700E-1,8.160636902E0,3.377619982E0,-1.548449993E0
4.580117820E-1,8.155848503E0,3.382408381E0,-1.596333981E0
4.604995950E-1,8.107964516E0,3.430292368E0,-1.649006367E0
4.629874070E-1,8.050502777E0,3.454234600E0,-1.711255670E0
4.654752200E-1,7.916428089E0,3.521272182E0,-1.754351258E0
4.679630320E-1,7.710526466E0,3.631405354E0,-1.783081770E0
4.704508450E-1,7.428010941E0,3.775057554E0,-1.773504853E0
4.729386570E-1,7.164648533E0,3.980958939E0,-1.759139657E0
4.754264700E-1,6.949170589E0,4.186860085E0,-1.759139657E0
4.779142820E-1,6.781576157E0,4.354454517E0,-1.754351258E0
4.804020950E-1,6.719326973E0,4.488529682E0,-1.763928056E0
4.828899070E-1,6.719326973E0,4.555567265E0,-1.773504853E0
4.853777200E-1,6.757634163E0,4.565144062E0,-1.787870169E0
4.878655320E-1,6.839036942E0,4.531625271E0,-1.783081770E0
4.903533450E-1,6.963535786E0,4.488529682E0,-1.749562860E0
4.928411570E-1,7.116764545E0,4.435857296E0,-1.735197663E0
4.953289700E-1,7.308300495E0,4.373608112E0,-1.711255670E0
4.978167820E-1,7.495048523E0,4.320935726E0,-1.711255670E0
5.003045950E-1,7.633912086E0,4.253897667E0,-1.749562860E0
5.027925110E-1,7.763198853E0,4.191648483E0,-1.744774461E0
