"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.102344439E0,7.609970093E0,-2.042852640E0,5.902305603E0
3.104832199E0,7.619546890E0,-2.038064241E0,5.887940407E0
3.107319959E0,7.624335289E0,-2.047641039E0,5.878363609E0
3.109807720E0,7.648277283E0,-2.057217836E0,5.868786812E0
3.112295480E0,7.648277283E0,-2.085948229E0,5.849633217E0
3.114783241E0,7.667430878E0,-2.095525026E0,5.840056419E0
3.117271001E0,7.662642479E0,-2.105101824E0,5.792172432E0
3.119758762E0,7.662642479E0,-2.129043818E0,5.773018837E0
3.122246522E0,7.648277283E0,-2.129043818E0,5.763442039E0
3.124734282E0,7.638700485E0,-2.152985811E0,5.720346451E0
3.127222043E0,7.624335289E0,-2.157774210E0,5.705981255E0
3.129710376E0,7.619546890E0,-2.143409014E0,5.691616058E0
3.132198709E0,7.609970093E0,-2.152985811E0,5.682039261E0
3.134686522E0,7.581239700E0,-2.148197412E0,5.658097267E0
3.137174282E0,7.562086105E0,-2.157774210E0,5.648520470E0
3.139662043E0,7.557297707E0,-2.148197412E0,5.638943672E0
3.142149803E0,7.547720909E0,-2.129043818E0,5.634155273E0
3.144637564E0,7.562086105E0,-2.095525026E0,5.624578476E0
3.147125324E0,7.566874504E0,-2.090736628E0,5.638943672E0
3.149613084E0,7.571662903E0,-2.095525026E0,5.653308868E0
3.152100845E0,7.562086105E0,-2.095525026E0,5.677250862E0
3.154588605E0,7.571662903E0,-2.090736628E0,5.677250862E0
3.157076366E0,7.576451302E0,-2.105101824E0,5.691616058E0
3.159564126E0,7.557297707E0,-2.095525026E0,5.715558052E0
3.162051887E0,7.557297707E0,-2.105101824E0,5.729923248E0
3.164539647E0,7.576451302E0,-2.105101824E0,5.749076843E0
3.167027407E0,7.566874504E0,-2.119467020E0,5.758653641E0
3.169515168E0,7.576451302E0,-2.114678621E0,5.777807236E0
3.172002928E0,7.581239700E0,-2.109890223E0,5.792172432E0
3.174490689E0,7.595604897E0,-2.119467020E0,5.811326027E0
3.176978449E0,7.590816498E0,-2.119467020E0,5.811326027E0
3.179466209E0,7.581239700E0,-2.109890223E0,5.816114426E0
3.181953970E0,7.595604897E0,-2.109890223E0,5.816114426E0
3.184441782E0,7.576451302E0,-2.124255419E0,5.825691223E0
3.186929595E0,7.600393295E0,-2.119467020E0,5.811326027E0
3.189417407E0,7.600393295E0,-2.105101824E0,5.801749229E0
3.191905220E0,7.586028099E0,-2.100313425E0,5.792172432E0
3.194393032E0,7.571662903E0,-2.100313425E0,5.792172432E0
3.196880845E0,7.576451302E0,-2.090736628E0,5.758653641E0
3.199368657E0,7.576451302E0,-2.095525026E0,5.729923248E0
3.201856470E0,7.566874504E0,-2.105101824E0,5.734711647E0
3.204344230E0,7.557297707E0,-2.119467020E0,5.725134850E0
3.206831991E0,7.528567314E0,-2.109890223E0,5.705981255E0
3.209319751E0,7.533355713E0,-2.100313425E0,5.705981255E0
3.211807512E0,7.523778915E0,-2.095525026E0,5.701192856E0
3.214295272E0,7.514202118E0,-2.114678621E0,5.682039261E0
3.216783032E0,7.514202118E0,-2.119467020E0,5.667674065E0
3.219270793E0,7.528567314E0,-2.124255419E0,5.677250862E0
3.221758553E0,7.552509308E0,-2.119467020E0,5.682039261E0
3.224246314E0,7.557297707E0,-2.109890223E0,5.682039261E0
3.226734074E0,7.566874504E0,-2.109890223E0,5.682039261E0
3.229221834E0,7.571662903E0,-2.085948229E0,5.677250862E0
3.231709595E0,7.595604897E0,-2.105101824E0,5.705981255E0
3.234197355E0,7.605181694E0,-2.109890223E0,5.701192856E0
3.236685116E0,7.595604897E0,-2.109890223E0,5.682039261E0
3.239172876E0,7.614758492E0,-2.129043818E0,5.705981255E0
3.241660637E0,7.624335289E0,-2.138620615E0,5.686827660E0
3.244148397E0,7.624335289E0,-2.124255419E0,5.705981255E0
3.246636157E0,7.600393295E0,-2.148197412E0,5.715558052E0
3.249123918E0,7.605181694E0,-2.148197412E0,5.715558052E0
3.251611678E0,7.629123688E0,-2.129043818E0,5.720346451E0
3.254099439E0,7.629123688E0,-2.133832216E0,5.725134850E0
3.256587199E0,7.609970093E0,-2.124255419E0,5.744288445E0
3.259074959E0,7.600393295E0,-2.114678621E0,5.739500046E0
3.261562720E0,7.600393295E0,-2.114678621E0,5.739500046E0
3.264050480E0,7.586028099E0,-2.095525026E0,5.753865242E0
3.266538241E0,7.562086105E0,-2.095525026E0,5.753865242E0
3.269026001E0,7.552509308E0,-2.090736628E0,5.768230438E0
3.271513762E0,7.542932510E0,-2.081159830E0,5.768230438E0
3.274001522E0,7.542932510E0,-2.085948229E0,5.768230438E0
3.276489282E0,7.547720909E0,-2.095525026E0,5.763442039E0
3.278977043E0,7.538144112E0,-2.100313425E0,5.773018837E0
3.281464803E0,7.538144112E0,-2.109890223E0,5.801749229E0
3.283952564E0,7.533355713E0,-2.119467020E0,5.801749229E0
3.286440324E0,7.528567314E0,-2.124255419E0,5.816114426E0
3.288928084E0,7.518990517E0,-2.148197412E0,5.820902824E0
3.291415845E0,7.538144112E0,-2.162562609E0,5.825691223E0
3.293903605E0,7.533355713E0,-2.172139406E0,5.849633217E0
3.296391366E0,7.542932510E0,-2.172139406E0,5.859210014E0
3.298879126E0,7.514202118E0,-2.181716204E0,5.878363609E0
3.301366887E0,7.518990517E0,-2.186504602E0,5.878363609E0
3.303854647E0,7.528567314E0,-2.191293001E0,5.883152008E0
3.306342407E0,7.528567314E0,-2.200869799E0,5.883152008E0
3.308830168E0,7.542932510E0,-2.196081400E0,5.878363609E0
3.311317928E0,7.533355713E0,-2.205658197E0,5.897517204E0
3.313805689E0,7.528567314E0,-2.191293001E0,5.907094002E0
3.316293449E0,7.552509308E0,-2.191293001E0,5.911882401E0
3.318781209E0,7.538144112E0,-2.191293001E0,5.935824394E0
3.321268970E0,7.523778915E0,-2.191293001E0,5.911882401E0
3.323756730E0,7.528567314E0,-2.191293001E0,5.911882401E0
3.326244491E0,7.523778915E0,-2.191293001E0,5.911882401E0
3.328732251E0,7.533355713E0,-2.167351007E0,5.921459198E0
3.331220012E0,7.504625320E0,-2.162562609E0,5.935824394E0
3.333707772E0,7.518990517E0,-2.148197412E0,5.926247597E0
3.336195532E0,7.518990517E0,-2.133832216E0,5.911882401E0
3.338683293E0,7.504625320E0,-2.119467020E0,5.892728806E0
3.341171053E0,7.514202118E0,-2.109890223E0,5.892728806E0
3.343658814E0,7.504625320E0,-2.095525026E0,5.883152008E0
3.346146574E0,7.514202118E0,-2.085948229E0,5.878363609E0
3.348634334E0,7.528567314E0,-2.081159830E0,5.873575211E0
3.351122095E0,7.542932510E0,-2.066794634E0,5.873575211E0
3.353609855E0,7.542932510E0,-2.047641039E0,5.854421616E0
3.356097616E0,7.533355713E0,-2.052429438E0,5.835268021E0
3.358585376E0,7.533355713E0,-2.047641039E0,5.835268021E0
3.361073137E0,7.528567314E0,-2.033275843E0,5.816114426E0
3.363560897E0,7.528567314E0,-2.033275843E0,5.806537628E0
3.366048657E0,7.547720909E0,-2.033275843E0,5.801749229E0
3.368536418E0,7.557297707E0,-2.028487444E0,5.777807236E0
3.371024178E0,7.562086105E0,-2.014122248E0,5.753865242E0
3.373511939E0,7.576451302E0,-1.994968534E0,5.739500046E0
3.375999699E0,7.566874504E0,-1.994968534E0,5.744288445E0
3.378487459E0,7.562086105E0,-1.999756932E0,5.744288445E0
3.380975220E0,7.562086105E0,-1.994968534E0,5.710769653E0
3.383462980E0,7.586028099E0,-1.990180135E0,5.720346451E0
3.385950741E0,7.581239700E0,-1.980603337E0,5.710769653E0
3.388438501E0,7.609970093E0,-1.994968534E0,5.691616058E0
3.390926262E0,7.638700485E0,-1.994968534E0,5.705981255E0
3.393414022E0,7.638700485E0,-1.994968534E0,5.715558052E0
3.395901782E0,7.633912086E0,-2.004545450E0,5.715558052E0
3.398389543E0,7.629123688E0,-2.009333849E0,5.729923248E0
3.400877303E0,7.657854080E0,-2.014122248E0,5.744288445E0
3.403365064E0,7.662642479E0,-2.014122248E0,5.773018837E0
3.405852824E0,7.667430878E0,-2.023699045E0,5.777807236E0
3.408340584E0,7.681796074E0,-2.038064241E0,5.763442039E0
3.410828345E0,7.672219276E0,-2.038064241E0,5.777807236E0
3.413316105E0,7.681796074E0,-2.052429438E0,5.773018837E0
3.415803866E0,7.686584473E0,-2.047641039E0,5.777807236E0
3.418291626E0,7.677007675E0,-2.052429438E0,5.773018837E0
3.420779387E0,7.667430878E0,-2.052429438E0,5.773018837E0
3.423267147E0,7.681796074E0,-2.062006235E0,5.796960831E0
3.425754907E0,7.667430878E0,-2.052429438E0,5.773018837E0
3.428242668E0,7.662642479E0,-2.071583033E0,5.758653641E0
3.430730428E0,7.657854080E0,-2.066794634E0,5.768230438E0
3.433218189E0,7.643488884E0,-2.062006235E0,5.777807236E0
3.435705949E0,7.643488884E0,-2.066794634E0,5.796960831E0
3.438193709E0,7.624335289E0,-2.076371431E0,5.787384033E0
3.440681470E0,7.600393295E0,-2.066794634E0,5.806537628E0
3.443169230E0,7.571662903E0,-2.066794634E0,5.796960831E0
3.445656991E0,7.576451302E0,-2.076371431E0,5.806537628E0
3.448144751E0,7.581239700E0,-2.076371431E0,5.796960831E0
3.450632512E0,7.552509308E0,-2.081159830E0,5.792172432E0
3.453120272E0,7.562086105E0,-2.071583033E0,5.787384033E0
3.455608032E0,7.557297707E0,-2.085948229E0,5.787384033E0
3.458095793E0,7.552509308E0,-2.100313425E0,5.777807236E0
3.460583553E0,7.533355713E0,-2.105101824E0,5.787384033E0
3.463071314E0,7.533355713E0,-2.095525026E0,5.796960831E0
3.465559074E0,7.542932510E0,-2.100313425E0,5.796960831E0
3.468046834E0,7.533355713E0,-2.095525026E0,5.792172432E0
3.470534647E0,7.538144112E0,-2.119467020E0,5.811326027E0
3.473022459E0,7.562086105E0,-2.129043818E0,5.796960831E0
3.475510272E0,7.562086105E0,-2.124255419E0,5.816114426E0
3.477998084E0,7.566874504E0,-2.124255419E0,5.825691223E0
3.480485897E0,7.557297707E0,-2.133832216E0,5.825691223E0
3.482973709E0,7.542932510E0,-2.148197412E0,5.816114426E0
3.485461522E0,7.542932510E0,-2.148197412E0,5.811326027E0
3.487949334E0,7.566874504E0,-2.133832216E0,5.811326027E0
3.490437147E0,7.552509308E0,-2.129043818E0,5.801749229E0
3.492924959E0,7.547720909E0,-2.138620615E0,5.806537628E0
3.495412772E0,7.552509308E0,-2.148197412E0,5.811326027E0
3.497900584E0,7.566874504E0,-2.143409014E0,5.801749229E0
3.500388397E0,7.562086105E0,-2.148197412E0,5.806537628E0
3.502876209E0,7.566874504E0,-2.138620615E0,5.801749229E0
