"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.431917840E-1,8.366538048E0,4.895544052E0,-1.741781682E-1
2.456797520E-1,8.356961250E0,4.885967255E0,-1.789665818E-1
2.481677210E-1,8.361749649E0,4.909909248E0,-1.933317930E-1
2.506556900E-1,8.361749649E0,4.909909248E0,-1.837549806E-1
2.531436590E-1,8.366538048E0,4.924274445E0,-1.885433793E-1
2.556316270E-1,8.342596054E0,4.938639641E0,-2.029085904E-1
2.581195960E-1,8.328230858E0,4.924274445E0,-1.885433793E-1
2.606075650E-1,8.309077263E0,4.933851242E0,-1.981201917E-1
2.630955340E-1,8.299500465E0,4.938639641E0,-1.789665818E-1
2.655835020E-1,8.285135269E0,4.929062843E0,-1.981201917E-1
2.680714710E-1,8.265981674E0,4.943428040E0,-1.693897694E-1
2.705594400E-1,8.232462883E0,4.962581635E0,-1.693897694E-1
2.730474090E-1,8.213309288E0,4.976946831E0,-1.741781682E-1
2.755353770E-1,8.160636902E0,4.986523628E0,-1.933317930E-1
2.780233460E-1,8.141483307E0,4.991312027E0,-1.837549806E-1
2.805113150E-1,8.122329712E0,5.000888824E0,-1.741781682E-1
2.829992840E-1,8.131906509E0,5.015254021E0,-1.789665818E-1
2.854872520E-1,8.136694908E0,5.024830818E0,-2.076970041E-1
2.879752210E-1,8.146271706E0,5.029619217E0,-2.364274114E-1
2.904631900E-1,8.155848503E0,5.039196014E0,-2.603694201E-1
2.929511590E-1,8.155848503E0,5.039196014E0,-3.178302646E-1
2.954391270E-1,8.155848503E0,5.048772812E0,-3.561375141E-1
2.979270960E-1,8.131906509E0,5.063138008E0,-3.896563351E-1
3.004150650E-1,8.136694908E0,5.039196014E0,-3.992331326E-1
3.029030340E-1,8.141483307E0,5.039196014E0,-4.135983288E-1
3.053910020E-1,8.122329712E0,5.053561211E0,-4.471171796E-1
3.078789710E-1,8.117541313E0,5.063138008E0,-4.806360006E-1
3.103669400E-1,8.122329712E0,5.067926407E0,-4.997895956E-1
3.128549090E-1,8.122329712E0,5.072714806E0,-4.950011969E-1
3.153428770E-1,8.131906509E0,5.082291603E0,-5.045779943E-1
3.178308460E-1,8.131906509E0,5.096656799E0,-5.045779943E-1
3.203188150E-1,8.131906509E0,5.091868401E0,-4.950011969E-1
3.228067840E-1,8.131906509E0,5.115810394E0,-4.614823759E-1
3.252947520E-1,8.127118111E0,5.120598793E0,-4.375403523E-1
3.277827210E-1,8.151060104E0,5.115810394E0,-3.944447339E-1
3.302706900E-1,8.160636902E0,5.101445198E0,-3.657143116E-1
3.327586070E-1,8.175002098E0,5.101445198E0,-3.274070919E-1
3.352465230E-1,8.189367294E0,5.111021996E0,-2.747346461E-1
3.377344400E-1,8.189367294E0,5.125387192E0,-2.460042238E-1
3.402223570E-1,8.203732491E0,5.125387192E0,-2.172738016E-1
3.427102730E-1,8.218097687E0,5.149329185E0,-2.076970041E-1
3.451981900E-1,8.246828079E0,5.168482780E0,-1.789665818E-1
3.476861070E-1,8.261193275E0,5.187636375E0,-1.741781682E-1
3.501740230E-1,8.265981674E0,5.206789970E0,-1.646013707E-1
3.526619400E-1,8.285135269E0,5.225943565E0,-1.454477459E-1
3.551498570E-1,8.304288864E0,5.264250755E0,-1.310825497E-1
3.576377730E-1,8.342596054E0,5.292981625E0,-1.454477459E-1
3.601256900E-1,8.390480042E0,5.321712017E0,-1.310825497E-1
3.626136070E-1,8.438364029E0,5.331288815E0,-1.502361596E-1
3.651015230E-1,8.471882820E0,5.360019207E0,-1.741781682E-1
3.675894400E-1,8.529343605E0,5.398326397E0,-2.029085904E-1
3.700773570E-1,8.591592789E0,5.398326397E0,-2.651578486E-1
3.725652730E-1,8.634688377E0,5.417479992E0,-2.938882709E-1
3.750531900E-1,8.716091156E0,5.431845188E0,-3.034650683E-1
3.775411070E-1,8.783128738E0,5.446210384E0,-3.130418658E-1
3.800290230E-1,8.859743118E0,5.450998783E0,-3.130418658E-1
3.825169400E-1,8.945934296E0,5.484517574E0,-3.274070919E-1
3.850048570E-1,9.046490669E0,5.513247967E0,-3.369838893E-1
3.874927730E-1,9.151836395E0,5.561131954E0,-3.274070919E-1
3.899806900E-1,9.266757965E0,5.618592739E0,-3.465606868E-1
3.924686070E-1,9.386467934E0,5.676053524E0,-3.274070919E-1
3.949565230E-1,9.515754700E0,5.752667904E0,-3.321954906E-1
3.974444400E-1,9.659406662E0,5.848436356E0,-3.274070919E-1
3.999323570E-1,9.798270226E0,5.939415932E0,-2.986766696E-1
4.024202730E-1,9.937133789E0,6.049549103E0,-2.938882709E-1
4.049081900E-1,1.009994030E1,6.150105476E0,-2.795230448E-1
4.073961070E-1,1.024838066E1,6.250661850E0,-2.843114436E-1
4.098840230E-1,1.043512821E1,6.317699909E0,-2.986766696E-1
4.123719400E-1,1.060751057E1,6.408679485E0,-3.561375141E-1
4.148598570E-1,1.073679733E1,6.494870663E0,-4.279635549E-1
4.173477730E-1,1.091396809E1,6.561908245E0,-4.758476019E-1
4.198356900E-1,1.108156300E1,6.628945827E0,-5.141547918E-1
4.223236070E-1,1.126352215E1,6.681618214E0,-5.620388389E-1
4.248118880E-1,1.144069290E1,6.719925404E0,-6.194996834E-1
4.273001690E-1,1.163701725E1,6.777386665E0,-6.482301354E-1
4.297884500E-1,1.181418800E1,6.839635849E0,-6.865373254E-1
4.322763670E-1,1.197699356E1,6.882731438E0,-6.865373254E-1
4.347642840E-1,1.214458847E1,6.935403824E0,-6.865373254E-1
4.372522000E-1,1.230739403E1,6.997653008E0,-6.769605279E-1
4.397401170E-1,1.243668079E1,7.045536995E0,-6.482301354E-1
4.422280340E-1,1.254681396E1,7.079055786E0,-6.099228859E-1
4.447159500E-1,1.265215874E1,7.146093369E0,-5.572504401E-1
4.472038670E-1,1.272877312E1,7.184400558E0,-5.237316489E-1
4.496917840E-1,1.280059910E1,7.227496147E0,-4.566939771E-1
4.521797000E-1,1.287721348E1,7.256227016E0,-4.135983288E-1
4.546676170E-1,1.292030907E1,7.289745808E0,-3.800795078E-1
4.571555340E-1,1.294425106E1,7.328052998E0,-3.130418658E-1
4.596434500E-1,1.296340466E1,7.332841396E0,-2.507926226E-1
4.621313670E-1,1.298255825E1,7.385513783E0,-1.885433793E-1
4.646192840E-1,1.299213505E1,7.419032574E0,-9.756372124E-2
4.671072000E-1,1.296819305E1,7.447762966E0,-1.616086066E-2
4.695951170E-1,1.293467426E1,7.471704960E0,5.566519126E-2
4.720830340E-1,1.289636707E1,7.500435352E0,1.274912357E-1
4.745709500E-1,1.283411789E1,7.514800549E0,1.993172914E-1
4.770588670E-1,1.274792671E1,7.519588947E0,2.759317458E-1
4.795467840E-1,1.263300514E1,7.514800549E0,3.429693878E-1
4.820347000E-1,1.253244877E1,7.510012150E0,4.243722558E-1
4.845226170E-1,1.243189240E1,7.514800549E0,4.961982965E-1
4.870105340E-1,1.235048962E1,7.514800549E0,5.823895931E-1
4.894984500E-1,1.230260563E1,7.500435352E0,6.542156339E-1
4.919863670E-1,1.226429844E1,7.466916561E0,7.068880796E-1
4.944742840E-1,1.224993324E1,7.423820972E0,7.643488646E-1
4.969622000E-1,1.222120285E1,7.356783390E0,8.026561141E-1
4.994501170E-1,1.217810726E1,7.299322605E0,8.265981078E-1
5.019380340E-1,1.216374207E1,7.198765755E0,8.361749649E-1
5.044259500E-1,1.217331886E1,7.098209381E0,8.218097091E-1
5.069138670E-1,1.218768406E1,7.007229805E0,7.882909179E-1
5.094017840E-1,1.219726086E1,6.887519836E0,7.739257216E-1
5.118897000E-1,1.221162605E1,6.786963463E0,7.164648771E-1
5.143776170E-1,1.222120285E1,6.652887821E0,6.733692288E-1
5.168655340E-1,1.223077965E1,6.537966251E0,6.398503780E-1
5.193534500E-1,1.224993324E1,6.456563473E0,6.111199856E-1
5.218413670E-1,1.227387524E1,6.375160694E0,5.728127360E-1
5.243292840E-1,1.227866364E1,6.308123112E0,5.440823436E-1
5.268172000E-1,1.228345203E1,6.245873451E0,5.009866953E-1
5.293051170E-1,1.230260563E1,6.202777863E0,4.531026781E-1
5.317930340E-1,1.231697083E1,6.178835869E0,3.860650361E-1
5.342809500E-1,1.230739403E1,6.135740280E0,2.950853705E-1
5.367688670E-1,1.228824043E1,6.073491096E0,1.993172914E-1
5.392567840E-1,1.226429844E1,6.020818710E0,7.960720360E-2
5.417447000E-1,1.225472164E1,5.982511520E0,-2.094926499E-2
5.442326170E-1,1.226429844E1,5.953781128E0,-1.406593472E-1
5.467205340E-1,1.227387524E1,5.953781128E0,-2.507926226E-1
5.492084500E-1,1.226908684E1,5.972934723E0,-3.800795078E-1
5.516964190E-1,1.224993324E1,5.968146324E0,-4.902127981E-1
5.541843880E-1,1.221162605E1,5.982511520E0,-6.051344872E-1
5.566723570E-1,1.214937687E1,6.025607109E0,-7.248445749E-1
5.591603250E-1,1.207755089E1,6.078279495E0,-8.254010081E-1
5.616482940E-1,1.196741676E1,6.121375084E0,-9.307458997E-1
5.641362630E-1,1.183813000E1,6.169259071E0,-9.882067442E-1
5.666242320E-1,1.169926643E1,6.241085052E0,-1.055244446E0
5.691122000E-1,1.153646088E1,6.303334713E0,-1.141435623E0
5.716001690E-1,1.133534813E1,6.384737492E0,-1.198896527E0
5.740881380E-1,1.112944698E1,6.456563473E0,-1.285087705E0
5.765761070E-1,1.092354488E1,6.494870663E0,-1.366490602E0
5.790640750E-1,1.076073933E1,6.518812656E0,-1.433528304E0
5.815520440E-1,1.063624096E1,6.504447460E0,-1.495777488E0
5.840400130E-1,1.052610779E1,6.451775074E0,-1.548449993E0
5.865279820E-1,1.046385860E1,6.427833080E0,-1.601122379E0
5.890159500E-1,1.039203262E1,6.399102688E0,-1.653794765E0
5.915039190E-1,1.032499504E1,6.365583897E0,-1.725620866E0
5.939918880E-1,1.027232265E1,6.336853504E0,-1.763928056E0
5.964798570E-1,1.024838066E1,6.298546314E0,-1.816600561E0
5.989678250E-1,1.023401546E1,6.226719856E0,-1.878849745E0
6.014557940E-1,1.020528507E1,6.145317078E0,-1.912368655E0
6.039437630E-1,1.019570827E1,6.054337502E0,-1.921945453E0
6.064317320E-1,1.019091988E1,5.953781128E0,-1.921945453E0
6.089197000E-1,1.020528507E1,5.858013153E0,-1.907580256E0
6.114076690E-1,1.023880386E1,5.771821976E0,-1.854907751E0
6.138956380E-1,1.028668785E1,5.661688328E0,-1.783081770E0
6.163836070E-1,1.033457184E1,5.594650745E0,-1.730409265E0
6.188715750E-1,1.040160942E1,5.494094372E0,-1.658583283E0
6.213595440E-1,1.046864700E1,5.403114796E0,-1.586757183E0
6.238475130E-1,1.052610779E1,5.336077213E0,-1.519719481E0
6.263354820E-1,1.059314537E1,5.273828030E0,-1.438316703E0
6.288234500E-1,1.065539455E1,5.192424774E0,-1.380855799E0
6.313114190E-1,1.067933655E1,5.115810394E0,-1.332971811E0
