"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.561770860E-1,-2.061285079E-1,4.113249183E-1,3.878891170E-1
2.586648470E-1,-2.199769467E-1,4.379565120E-1,3.751059473E-1
2.611526070E-1,-2.359558940E-1,4.581965208E-1,3.569964767E-1
2.636403680E-1,-2.540653646E-1,4.709796906E-1,3.356912136E-1
2.661281280E-1,-2.711096108E-1,4.773712754E-1,3.111901283E-1
2.686158880E-1,-2.902843356E-1,4.763059914E-1,2.802974880E-1
2.711036490E-1,-3.105243444E-1,4.699144363E-1,2.472743243E-1
2.735914090E-1,-3.286338449E-1,4.560659826E-1,2.099900991E-1
2.760791700E-1,-3.478085697E-1,4.379565120E-1,1.716406047E-1
2.785669300E-1,-3.659180701E-1,4.177165031E-1,1.322258562E-1
2.810546910E-1,-3.829622865E-1,3.942807019E-1,9.281109273E-2
2.835424510E-1,-3.978759646E-1,3.697796464E-1,5.552686751E-2
2.860302110E-1,-4.106591344E-1,3.463438451E-1,1.930790395E-2
2.885179720E-1,-4.213117659E-1,3.207775056E-1,-1.371526904E-2
2.910057320E-1,-4.298338890E-1,2.973417044E-1,-4.354264960E-2
2.934934930E-1,-4.351601899E-1,2.760364413E-1,-6.910897791E-2
2.959812530E-1,-4.362254739E-1,2.568616867E-1,-9.254477918E-2
2.984690130E-1,-4.330296814E-1,2.398174703E-1,-1.127847880E-1
3.009567740E-1,-4.255728126E-1,2.270343155E-1,-1.298290044E-1
3.034445340E-1,-4.149201810E-1,2.185122073E-1,-1.436774284E-1
3.059322950E-1,-4.000065029E-1,2.142511457E-1,-1.543300748E-1
3.084200550E-1,-3.818970025E-1,2.142511457E-1,-1.639174372E-1
3.109078160E-1,-3.616569936E-1,2.195774615E-1,-1.713742912E-1
3.133955760E-1,-3.392864764E-1,2.312953621E-1,-1.788311303E-1
3.158833360E-1,-3.179811835E-1,2.483395934E-1,-1.862879843E-1
3.183710970E-1,-2.956106663E-1,2.696448565E-1,-1.916143000E-1
3.208588570E-1,-2.753706574E-1,2.952111959E-1,-1.980058849E-1
3.233466180E-1,-2.561959028E-1,3.239732981E-1,-2.033322006E-1
3.258343780E-1,-2.380864173E-1,3.559312224E-1,-2.075932473E-1
3.283221380E-1,-2.221074700E-1,3.910849094E-1,-2.107890397E-1
3.308098990E-1,-2.061285079E-1,4.273038805E-1,-2.118543088E-1
3.332976590E-1,-1.922800839E-1,4.635228515E-1,-2.107890397E-1
3.357854200E-1,-1.794969290E-1,4.997417927E-1,-2.086585164E-1
3.382731800E-1,-1.667137593E-1,5.348954797E-1,-2.043974549E-1
3.407609410E-1,-1.549958587E-1,5.689839721E-1,-2.012016773E-1
3.432487010E-1,-1.454084814E-1,6.009418368E-1,-1.969406158E-1
3.457364610E-1,-1.368863732E-1,6.275734305E-1,-1.926795542E-1
3.482242220E-1,-1.315600574E-1,6.499440074E-1,-1.873532385E-1
3.507119820E-1,-1.262337416E-1,6.669881940E-1,-1.830921918E-1
3.531997430E-1,-1.241032109E-1,6.787061095E-1,-1.777658761E-1
3.556875030E-1,-1.262337416E-1,6.872282028E-1,-1.724395454E-1
3.581752630E-1,-1.304948032E-1,6.936197877E-1,-1.671132296E-1
3.606630240E-1,-1.379516423E-1,6.978808641E-1,-1.617869139E-1
3.631507840E-1,-1.496695429E-1,7.010766268E-1,-1.607216448E-1
3.656385450E-1,-1.667137593E-1,7.021418810E-1,-1.607216448E-1
3.681263050E-1,-1.880190372E-1,7.021418810E-1,-1.649827063E-1
3.706140660E-1,-2.125200927E-1,7.000113726E-1,-1.735048145E-1
3.731018260E-1,-2.423474789E-1,6.978808641E-1,-1.841574460E-1
3.755895860E-1,-2.753706574E-1,6.936197877E-1,-1.958753467E-1
3.780773470E-1,-3.105243444E-1,6.882934570E-1,-2.075932473E-1
3.805651070E-1,-3.488738537E-1,6.819018722E-1,-2.193111479E-1
3.830528680E-1,-3.861580789E-1,6.755102873E-1,-2.288985252E-1
3.855406280E-1,-4.234423041E-1,6.691187024E-1,-2.363553643E-1
3.880283880E-1,-4.575307369E-1,6.637924314E-1,-2.406164259E-1
3.905161490E-1,-4.916191697E-1,6.616618633E-1,-2.406164259E-1
3.930039090E-1,-5.214465261E-1,6.616618633E-1,-2.374206334E-1
3.954916700E-1,-5.480781198E-1,6.637924314E-1,-2.310290486E-1
3.979794300E-1,-5.736444592E-1,6.691187024E-1,-2.225069404E-1
4.004671910E-1,-5.949497223E-1,6.744450331E-1,-2.118543088E-1
4.029549510E-1,-6.130592227E-1,6.840324402E-1,-1.980058849E-1
4.054427110E-1,-6.279729009E-1,6.946850419E-1,-1.798963994E-1
4.079304720E-1,-6.396908164E-1,7.095987201E-1,-1.596563905E-1
4.104182320E-1,-6.482129097E-1,7.266429663E-1,-1.372858584E-1
4.129059930E-1,-6.524739861E-1,7.468829751E-1,-1.127847880E-1
4.153937530E-1,-6.535392404E-1,7.692534924E-1,-8.828372508E-2
4.178815130E-1,-6.503434777E-1,7.948198318E-1,-6.165213138E-2
4.203692740E-1,-6.428865790E-1,8.235819340E-1,-3.502054140E-2
4.228570340E-1,-6.322339773E-1,8.534093499E-1,-1.051947847E-2
4.253447950E-1,-6.183855534E-1,8.874977827E-1,1.291632187E-2
4.278325550E-1,-6.013413072E-1,9.226514697E-1,3.422159329E-2
4.303203160E-1,-5.821665525E-1,9.588704109E-1,5.126581341E-2
4.328080760E-1,-5.629918575E-1,9.972199202E-1,6.404897571E-2
4.352958360E-1,-5.438171029E-1,1.034504175E0,7.257108390E-2
4.377835970E-1,-5.225118399E-1,1.071788430E0,7.470161468E-2
4.402713570E-1,-5.033370852E-1,1.109072566E0,7.150582224E-2
4.427591180E-1,-4.852275848E-1,1.143161058E0,6.404897571E-2
4.452468780E-1,-4.713791609E-1,1.174053669E0,5.126581341E-2
4.477346380E-1,-4.575307369E-1,1.199620008E0,3.528685868E-2
4.502223990E-1,-4.490086138E-1,1.221990585E0,1.717737690E-2
4.527101590E-1,-4.436823130E-1,1.237969518E0,-4.127896391E-3
4.551979200E-1,-4.426170290E-1,1.248622179E0,-2.756369673E-2
4.576856800E-1,-4.458128214E-1,1.253948450E0,-5.419528857E-2
4.601734410E-1,-4.522044063E-1,1.253948450E0,-8.402267098E-2
4.626612010E-1,-4.617917836E-1,1.247556925E0,-1.149153188E-1
4.651489610E-1,-4.724444151E-1,1.236904263E0,-1.479384899E-1
4.676367220E-1,-4.852275848E-1,1.223055840E0,-1.809616536E-1
4.701244820E-1,-4.980107546E-1,1.204946280E0,-2.129195631E-1
4.726122430E-1,-5.107939243E-1,1.183641076E0,-2.427469492E-1
4.751000030E-1,-5.214465261E-1,1.162335753E0,-2.693785429E-1
4.775877630E-1,-5.310339332E-1,1.138900042E0,-2.928143442E-1
4.800755240E-1,-5.384907722E-1,1.116529465E0,-3.119890988E-1
