"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.532509430E-1,5.278381109E-1,5.221123695E-1,1.717737690E-2
2.557387040E-1,5.970802903E-1,5.849629045E-1,1.291632187E-2
2.582264640E-1,6.727139950E-1,6.542050242E-1,6.524739787E-3
2.607142250E-1,7.547392845E-1,7.319692969E-1,1.331579551E-4
2.632019850E-1,8.431561589E-1,8.171903491E-1,-8.388951421E-3
2.656897460E-1,9.400951862E-1,9.088030457E-1,-1.584579609E-2
2.681775060E-1,1.046621561E0,1.007872581E0,-2.330264263E-2
2.706652660E-1,1.161669970E0,1.112268448E0,-3.182475269E-2
2.731530270E-1,1.287371159E0,1.220925331E0,-4.034686089E-2
2.756407870E-1,1.421594381E0,1.335973740E0,-5.099949613E-2
2.781285480E-1,1.566470146E0,1.456348538E0,-6.165213138E-2
2.806163080E-1,1.718802929E0,1.582049608E0,-7.337003201E-2
2.831040680E-1,1.879657745E0,1.710946560E0,-8.615319431E-2
2.855918290E-1,2.045838833E0,1.840908766E0,-1.000016257E-1
2.880795890E-1,2.214150429E0,1.969805598E0,-1.170458421E-1
2.905673500E-1,2.385658026E0,2.095506668E0,-1.372858584E-1
2.930551100E-1,2.555034876E0,2.214816332E0,-1.585911214E-1
2.955428710E-1,2.721215963E0,2.326668978E0,-1.841574460E-1
2.980306310E-1,2.879940271E0,2.427869081E0,-2.107890397E-1
3.005183910E-1,3.030142546E0,2.516285896E0,-2.406164259E-1
3.030061520E-1,3.166496277E0,2.590854406E0,-2.704437971E-1
3.054939120E-1,3.290066719E0,2.649443865E0,-3.013364673E-1
3.079816730E-1,3.397658348E0,2.692054272E0,-3.311638236E-1
3.104694330E-1,3.491401672E0,2.720816612E0,-3.599259555E-1
3.129571930E-1,3.570231199E0,2.735730171E0,-3.833617568E-1
3.154449540E-1,3.637342691E0,2.742121696E0,-4.014712274E-1
3.179327140E-1,3.692736387E0,2.741056442E0,-4.142543972E-1
3.204204750E-1,3.741738558E0,2.735730171E0,-4.217112362E-1
3.229082350E-1,3.784349203E0,2.728273392E0,-4.227765203E-1
3.253959960E-1,3.825894356E0,2.725077629E0,-4.185154438E-1
3.278837560E-1,3.869570255E0,2.728273392E0,-4.099933505E-1
3.303715160E-1,3.917506933E0,2.739991188E0,-3.961449265E-1
3.328592770E-1,3.973966122E0,2.764492273E0,-3.791007102E-1
3.353470370E-1,4.040012360E0,2.800711155E0,-3.588607013E-1
3.378347980E-1,4.115645885E0,2.849713326E0,-3.364901543E-1
3.403225580E-1,4.204062939E0,2.910433531E0,-3.109238148E-1
3.428103180E-1,4.299936771E0,2.978610277E0,-2.853575051E-1
3.452980790E-1,4.403267384E0,3.051048279E0,-2.608564198E-1
3.477858390E-1,4.508728504E0,3.123486042E0,-2.363553643E-1
3.502736000E-1,4.616320133E0,3.194858789E0,-2.150501013E-1
3.527613600E-1,4.719650745E0,3.260905266E0,-1.948100924E-1
3.552491210E-1,4.818719864E0,3.319494724E0,-1.767006069E-1
3.577368810E-1,4.910332680E0,3.369562149E0,-1.607216448E-1
3.602246410E-1,4.991292953E0,3.411107302E0,-1.468732208E-1
3.627124020E-1,5.060534954E0,3.443065166E0,-1.340900660E-1
3.652001620E-1,5.116993904E0,3.463305235E0,-1.234374270E-1
3.676879230E-1,5.158539295E0,3.472892523E0,-1.138500497E-1
