"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.895123440E-1,-1.115863696E-1,3.928159550E-2,-1.347558498E-1
2.920001570E-1,-1.083905771E-1,4.780370742E-2,-1.304948032E-1
2.944879690E-1,-1.019989923E-1,5.632581562E-2,-1.272990108E-1
2.969757820E-1,-9.667267650E-2,6.591318548E-2,-1.251684725E-1
2.994635940E-1,-8.921582997E-2,7.550056279E-2,-1.230379492E-1
3.019514070E-1,-8.282424510E-2,8.295740932E-2,-1.219726875E-1
3.044392190E-1,-7.643266767E-2,9.041424841E-2,-1.209074259E-1
3.069270320E-1,-6.897582114E-2,9.680583328E-2,-1.219726875E-1
3.094148440E-1,-6.045371294E-2,1.010668874E-1,-1.230379492E-1
3.119026570E-1,-5.193160102E-2,1.053279415E-1,-1.251684725E-1
3.143904690E-1,-4.340949282E-2,1.074584723E-1,-1.283642650E-1
3.168782820E-1,-3.488738462E-2,1.095889956E-1,-1.315600574E-1
3.193660940E-1,-2.423474751E-2,1.127847880E-1,-1.347558498E-1
3.218539070E-1,-1.358211134E-2,1.159805804E-1,-1.379516423E-1
3.243417190E-1,-3.994738683E-3,1.202416345E-1,-1.411474347E-1
3.268295320E-1,4.527370445E-3,1.255679578E-1,-1.422126889E-1
3.293173440E-1,1.411474310E-2,1.319595277E-1,-1.432779580E-1
3.318051570E-1,2.263685316E-2,1.372858584E-1,-1.443432271E-1
3.342929690E-1,2.902843431E-2,1.426121742E-1,-1.443432271E-1
3.367807820E-1,3.648528084E-2,1.479384899E-1,-1.432779580E-1
3.392685940E-1,4.287686199E-2,1.532648057E-1,-1.432779580E-1
3.417564070E-1,4.926844314E-2,1.596563905E-1,-1.443432271E-1
3.442442190E-1,5.566002429E-2,1.649827063E-1,-1.443432271E-1
3.467320320E-1,6.098634377E-2,1.703090221E-1,-1.464737505E-1
3.492198440E-1,6.524740160E-2,1.745700836E-1,-1.464737505E-1
3.517076570E-1,6.950845569E-2,1.767006069E-1,-1.486042738E-1
3.541954690E-1,7.270424068E-2,1.788311303E-1,-1.496695429E-1
3.566832820E-1,7.483477145E-2,1.788311303E-1,-1.518000662E-1
3.591710940E-1,7.590003312E-2,1.767006069E-1,-1.528653353E-1
3.616589070E-1,7.590003312E-2,1.745700836E-1,-1.539305896E-1
3.641467190E-1,7.590003312E-2,1.724395454E-1,-1.571263820E-1
3.666345320E-1,7.376950979E-2,1.713742912E-1,-1.603221744E-1
3.691223440E-1,7.376950979E-2,1.724395454E-1,-1.624527127E-1
3.716101570E-1,7.163897902E-2,1.735048145E-1,-1.656484902E-1
3.740979690E-1,6.950845569E-2,1.745700836E-1,-1.688442826E-1
3.765857820E-1,6.737792492E-2,1.735048145E-1,-1.720400751E-1
3.790735940E-1,6.418213248E-2,1.713742912E-1,-1.763011366E-1
3.815614070E-1,6.098634377E-2,1.660479754E-1,-1.794969290E-1
3.840492190E-1,5.672528967E-2,1.596563905E-1,-1.816274524E-1
3.865370320E-1,5.352949724E-2,1.521995366E-1,-1.837579757E-1
3.890248440E-1,5.033370852E-2,1.436774284E-1,-1.869537681E-1
3.915126570E-1,4.820318148E-2,1.351553202E-1,-1.880190372E-1
3.940004690E-1,4.500738904E-2,1.287637353E-1,-1.901495606E-1
3.964882820E-1,4.287686199E-2,1.245026886E-1,-1.922800839E-1
3.989760940E-1,4.074633494E-2,1.213068962E-1,-1.944106072E-1
4.014639070E-1,3.861580789E-2,1.191763729E-1,-1.954758763E-1
4.039517190E-1,3.648528084E-2,1.191763729E-1,-1.976063997E-1
4.064395320E-1,3.328948840E-2,1.202416345E-1,-1.997369379E-1
4.089273440E-1,3.115896136E-2,1.223721579E-1,-2.029327303E-1
4.114151570E-1,2.796317078E-2,1.255679578E-1,-2.039979845E-1
4.139029690E-1,2.476738021E-2,1.287637353E-1,-2.061285079E-1
4.163907820E-1,2.263685316E-2,1.319595277E-1,-2.061285079E-1
4.188785940E-1,1.944106072E-2,1.340900660E-1,-2.061285079E-1
4.213664070E-1,1.624527015E-2,1.351553202E-1,-2.061285079E-1
4.238542190E-1,1.198421605E-2,1.351553202E-1,-2.039979845E-1
4.263420320E-1,8.788425475E-3,1.351553202E-1,-2.018674612E-1
4.288298440E-1,4.527370445E-3,1.330247968E-1,-1.986716688E-1
4.313176570E-1,2.396843163E-3,1.319595277E-1,-1.944106072E-1
4.338054690E-1,-7.989477599E-4,1.308942735E-1,-1.912148297E-1
4.362932820E-1,-3.994738683E-3,1.308942735E-1,-1.869537681E-1
4.387810940E-1,-6.125265732E-3,1.298290044E-1,-1.848232448E-1
4.412689070E-1,-9.321057238E-3,1.287637353E-1,-1.826927215E-1
4.437567190E-1,-1.145158429E-2,1.276984811E-1,-1.816274524E-1
4.462445320E-1,-1.358211134E-2,1.276984811E-1,-1.805621833E-1
4.487323440E-1,-1.571263932E-2,1.255679578E-1,-1.805621833E-1
4.512201570E-1,-1.677790284E-2,1.255679578E-1,-1.805621833E-1
4.537079690E-1,-1.784316637E-2,1.255679578E-1,-1.805621833E-1
4.561957820E-1,-1.890842989E-2,1.245026886E-1,-1.794969290E-1
4.586835940E-1,-1.997369342E-2,1.234374270E-1,-1.773663908E-1
4.611714070E-1,-2.103895694E-2,1.223721579E-1,-1.752358675E-1
4.636592190E-1,-2.103895694E-2,1.223721579E-1,-1.731053442E-1
