"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.350552620E-1,5.985504016E-3,-9.570222855E0,6.877344251E-1
2.375429180E-1,6.344634295E-2,-9.546280861E0,7.020996213E-1
2.400305740E-1,9.217676520E-2,-9.527127266E0,6.973112226E-1
2.425182310E-1,1.256955862E-1,-9.541492462E0,7.020996213E-1
2.450058870E-1,9.696517140E-2,-9.531915665E0,7.020996213E-1
2.474935430E-1,7.781155407E-2,-9.531915665E0,7.068880796E-1
2.499811990E-1,5.985504016E-3,-9.546280861E0,6.973112226E-1
2.524688560E-1,-7.541735470E-2,-9.560646057E0,6.781576276E-1
2.549565120E-1,-1.568202078E-1,-9.570222855E0,5.967547894E-1
2.574441680E-1,-2.382230759E-1,-9.613318443E0,5.392939448E-1
2.599318240E-1,-3.196259141E-1,-9.656414032E0,4.722562730E-1
2.624194810E-1,-3.818751574E-1,-9.680356026E0,4.004302323E-1
2.649071370E-1,-4.345476031E-1,-9.713874817E0,3.573346138E-1
2.673947930E-1,-4.872200489E-1,-9.752182007E0,3.046621680E-1
2.698824490E-1,-5.111620426E-1,-9.790489197E0,2.615665495E-1
2.723701060E-1,-5.446808934E-1,-9.824007988E0,2.136825025E-1
2.748577620E-1,-5.877765417E-1,-9.828796387E0,1.945288926E-1
2.773454180E-1,-5.973533392E-1,-9.862315178E0,1.801636815E-1
2.798330740E-1,-6.260837317E-1,-9.871891975E0,1.370680481E-1
2.823207310E-1,-6.260837317E-1,-9.919775963E0,1.322796494E-1
2.848083870E-1,-6.500257850E-1,-9.934141159E0,1.370680481E-1
2.872960430E-1,-6.596025825E-1,-9.958083153E0,1.610100716E-1
2.897836990E-1,-6.787561774E-1,-9.953294754E0,1.801636815E-1
2.922713560E-1,-6.835445762E-1,-9.982025146E0,2.088941038E-1
2.947590120E-1,-6.739677787E-1,-1.001075554E1,2.328361124E-1
2.972466680E-1,-6.787561774E-1,-1.002990913E1,3.238157928E-1
2.997343240E-1,-6.691793799E-1,-1.000596714E1,4.004302323E-1
3.022219810E-1,-6.452373862E-1,-1.001075554E1,4.722562730E-1
3.047096370E-1,-6.308721304E-1,-1.001075554E1,5.632359385E-1
3.071972930E-1,-6.260837317E-1,-9.996390343E0,6.542156339E-1
3.096849490E-1,-6.452373862E-1,-9.972448349E0,7.212532759E-1
3.121726060E-1,-6.452373862E-1,-9.938929558E0,7.595604658E-1
3.146602620E-1,-6.308721304E-1,-9.886257172E0,7.691373229E-1
3.171479180E-1,-6.021417379E-1,-9.838373184E0,7.978677154E-1
3.196355740E-1,-5.973533392E-1,-9.790489197E0,8.026561141E-1
