"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.894310080E-1,4.074633494E-2,1.649827063E-1,2.050632536E-1
2.919188200E-1,3.755054250E-2,1.703090221E-1,2.018674612E-1
2.944066330E-1,3.328948840E-2,1.788311303E-1,1.986716688E-1
2.968944450E-1,3.009369783E-2,1.884185076E-1,1.954758763E-1
2.993822580E-1,2.689790726E-2,2.012016773E-1,1.944106072E-1
3.018700700E-1,2.263685316E-2,2.139848322E-1,1.944106072E-1
3.043578830E-1,1.837579720E-2,2.299637944E-1,1.944106072E-1
3.068456950E-1,1.304947957E-2,2.470080107E-1,1.965411454E-1
3.093335080E-1,8.788425475E-3,2.629869580E-1,1.997369379E-1
3.118213200E-1,5.592633970E-3,2.789659202E-1,2.018674612E-1
3.143091330E-1,1.331579522E-3,2.928143442E-1,2.039979845E-1
3.167969450E-1,-7.989477599E-4,3.045322299E-1,2.071937770E-1
3.192847580E-1,-3.994738683E-3,3.130543530E-1,2.103895694E-1
3.217725700E-1,-6.125265732E-3,3.205111921E-1,2.125200927E-1
3.242603830E-1,-6.125265732E-3,3.247722387E-1,2.146506310E-1
3.267481950E-1,-7.190529723E-3,3.290333152E-1,2.157158852E-1
3.292360080E-1,-6.125265732E-3,3.343596160E-1,2.157158852E-1
3.317238200E-1,-6.125265732E-3,3.386206925E-1,2.157158852E-1
3.342116330E-1,-6.125265732E-3,3.439469934E-1,2.135853618E-1
3.366994450E-1,-7.190529723E-3,3.514038324E-1,2.125200927E-1
3.391872580E-1,-7.190529723E-3,3.588607013E-1,2.093243003E-1
3.416750700E-1,-9.321057238E-3,3.684480488E-1,2.061285079E-1
3.441628830E-1,-1.145158429E-2,3.759049177E-1,2.018674612E-1
3.466506950E-1,-1.464737486E-2,3.822965026E-1,1.976063997E-1
3.491385080E-1,-1.890842989E-2,3.876228034E-1,1.944106072E-1
3.516263200E-1,-2.210422046E-2,3.908185959E-1,1.890842915E-1
3.541141330E-1,-2.530001104E-2,3.929491341E-1,1.848232448E-1
3.566019450E-1,-2.849580161E-2,3.929491341E-1,1.805621833E-1
3.590897580E-1,-2.956106514E-2,3.929491341E-1,1.763011366E-1
3.615775700E-1,-3.169159219E-2,3.929491341E-1,1.731053442E-1
3.640653830E-1,-3.169159219E-2,3.918838501E-1,1.688442826E-1
3.665531950E-1,-3.062633052E-2,3.908185959E-1,1.645832360E-1
3.690410080E-1,-3.062633052E-2,3.886880577E-1,1.592569202E-1
3.715288200E-1,-2.956106514E-2,3.854922652E-1,1.549958587E-1
3.740166330E-1,-2.849580161E-2,3.812312186E-1,1.496695429E-1
3.765044450E-1,-2.743053809E-2,3.759049177E-1,1.443432271E-1
3.789922580E-1,-2.636527456E-2,3.684480488E-1,1.368863732E-1
3.814800700E-1,-2.530001104E-2,3.599259555E-1,1.304948032E-1
3.839678830E-1,-2.530001104E-2,3.492733240E-1,1.219726875E-1
3.864556950E-1,-2.530001104E-2,3.396859467E-1,1.145158410E-1
3.889435080E-1,-2.423474751E-2,3.290333152E-1,1.059937328E-1
3.914313200E-1,-2.316948399E-2,3.194459379E-1,9.747162461E-2
3.939191330E-1,-2.103895694E-2,3.098585606E-1,8.894951642E-2
3.964069970E-1,-1.890842989E-2,3.002711833E-1,8.042740822E-2
3.988948620E-1,-1.677790284E-2,2.928143442E-1,7.084003091E-2
4.013827270E-1,-1.358211134E-2,2.864227593E-1,6.231792271E-2
4.038705910E-1,-1.145158429E-2,2.800311744E-1,5.273054913E-2
4.063584560E-1,-9.321057238E-3,2.757701278E-1,4.420844093E-2
4.088463200E-1,-6.125265732E-3,2.747048736E-1,3.568633273E-2
4.113341850E-1,-3.994738683E-3,2.768353820E-1,2.716422267E-2
4.138220490E-1,-2.929474926E-3,2.821617126E-1,1.970737800E-2
4.163099140E-1,-1.864211401E-3,2.896185517E-1,1.225053146E-2
4.187977790E-1,-7.989477599E-4,3.002711833E-1,5.858949851E-3
4.212856430E-1,2.663159103E-4,3.141196072E-1,-5.326318205E-4
4.237735080E-1,2.663159103E-4,3.311638236E-1,-4.793686327E-3
4.262613720E-1,1.331579522E-3,3.492733240E-1,-1.012000442E-2
4.287492370E-1,2.396843163E-3,3.705785871E-1,-1.438105945E-2
4.312371020E-1,2.396843163E-3,3.908185959E-1,-1.757685095E-2
4.337249660E-1,2.396843163E-3,4.121238589E-1,-2.077264152E-2
4.362128310E-1,2.396843163E-3,4.334291518E-1,-2.290316857E-2
4.387006950E-1,4.527370445E-3,4.547344148E-1,-2.503369562E-2
4.411885600E-1,5.592633970E-3,4.760396779E-1,-2.822948620E-2
4.436764240E-1,6.657897960E-3,4.941491783E-1,-3.142527863E-2
4.461642890E-1,7.723161485E-3,5.101281404E-1,-3.462106735E-2
4.486521540E-1,8.788425475E-3,5.229113102E-1,-3.781685978E-2
4.511400180E-1,1.091895252E-2,5.335639119E-1,-4.314317927E-2
4.536278830E-1,1.091895252E-2,5.399554968E-1,-4.740423337E-2
4.561157470E-1,1.198421605E-2,5.410207510E-1,-5.166528746E-2
4.586036120E-1,1.091895252E-2,5.399554968E-1,-5.699160323E-2
4.610914770E-1,9.853689000E-3,5.356944799E-1,-6.338318437E-2
4.635793410E-1,7.723161485E-3,5.293028951E-1,-6.870950758E-2
4.660672060E-1,6.657897960E-3,5.218459964E-1,-7.297056168E-2
4.685550700E-1,4.527370445E-3,5.133239031E-1,-7.829687744E-2
4.710429350E-1,3.462106921E-3,5.037365556E-1,-8.149266988E-2
4.735307990E-1,3.462106921E-3,4.941491783E-1,-8.362319320E-2
4.760186640E-1,4.527370445E-3,4.834965467E-1,-8.681898564E-2
4.785064770E-1,4.527370445E-3,4.739091694E-1,-8.788424730E-2
4.809942890E-1,6.657897960E-3,4.632565379E-1,-8.894951642E-2
4.834821020E-1,6.657897960E-3,4.515386224E-1,-9.001477808E-2
