"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.332993740E-1,5.459476262E-2,5.193160381E-3,-2.396843210E-2
4.357870300E-1,5.246423557E-2,3.062632866E-3,-3.036001325E-2
4.382746860E-1,5.033370852E-2,-1.331579551E-4,-3.568633273E-2
4.407623420E-1,4.820318148E-2,-1.198421582E-3,-4.101264849E-2
4.432499990E-1,4.607265070E-2,-3.328948980E-3,-4.740423337E-2
4.457376550E-1,4.500738904E-2,-4.394212738E-3,-5.273054913E-2
4.482253110E-1,4.394212365E-2,-4.394212738E-3,-5.699160323E-2
4.507130200E-1,4.287686199E-2,-5.459476262E-3,-6.231792271E-2
4.532007280E-1,4.181159660E-2,-5.459476262E-3,-6.657897681E-2
4.556884360E-1,4.074633494E-2,-5.459476262E-3,-6.870950758E-2
4.581761450E-1,3.968106955E-2,-5.459476262E-3,-7.297056168E-2
4.606638530E-1,3.861580789E-2,-5.459476262E-3,-7.403582335E-2
4.631515610E-1,3.755054250E-2,-6.524739787E-3,-7.510108501E-2
4.656392700E-1,3.542001545E-2,-8.655266836E-3,-7.510108501E-2
4.681269780E-1,3.435475379E-2,-1.078579482E-2,-7.616634667E-2
4.706146860E-1,3.328948840E-2,-1.291632187E-2,-7.616634667E-2
4.731023950E-1,3.009369783E-2,-1.611211337E-2,-7.510108501E-2
4.755901030E-1,2.689790726E-2,-1.930790395E-2,-7.510108501E-2
4.780778110E-1,2.370211668E-2,-2.356895804E-2,-7.403582335E-2
4.805655200E-1,1.944106072E-2,-2.783001214E-2,-7.190529257E-2
4.830532280E-1,1.518000662E-2,-3.102580272E-2,-7.084003091E-2
4.855409360E-1,1.091895252E-2,-3.422159329E-2,-6.977476925E-2
4.880286450E-1,7.723161485E-3,-3.635212034E-2,-6.764423847E-2
4.905163530E-1,3.462106921E-3,-3.635212034E-2,-6.551371515E-2
4.930040610E-1,-7.989477599E-4,-3.528685868E-2,-6.231792271E-2
4.954917700E-1,-2.929474926E-3,-3.102580272E-2,-6.018739566E-2
4.979794780E-1,-6.125265732E-3,-2.569948509E-2,-5.699160323E-2
5.004671860E-1,-9.321057238E-3,-1.717737690E-2,-5.273054913E-2
5.029548950E-1,-1.145158429E-2,-8.655266836E-3,-4.740423337E-2
5.054426030E-1,-1.358211134E-2,1.997369342E-3,-4.207791388E-2
