"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.299612490E-1,5.033370852E-2,-2.356895804E-2,2.716422267E-2
2.324490100E-1,4.713791609E-2,-2.996053919E-2,2.716422267E-2
2.349367700E-1,4.500738904E-2,-3.741738573E-2,2.716422267E-2
2.374245310E-1,4.181159660E-2,-4.487423226E-2,2.716422267E-2
2.399122910E-1,3.861580789E-2,-5.126581341E-2,2.822948620E-2
2.424000510E-1,3.542001545E-2,-5.765739456E-2,2.929474972E-2
2.448878120E-1,3.222422674E-2,-6.191844866E-2,3.142527863E-2
2.473755720E-1,3.009369783E-2,-6.511423737E-2,3.355580568E-2
2.498633330E-1,2.796317078E-2,-6.617950648E-2,3.675159439E-2
2.523510930E-1,2.689790726E-2,-6.511423737E-2,3.994738683E-2
2.548388540E-1,2.583264373E-2,-6.191844866E-2,4.207791388E-2
2.573266140E-1,2.476738021E-2,-5.659212917E-2,4.527370632E-2
2.598143740E-1,2.476738021E-2,-5.126581341E-2,4.953476042E-2
2.623021350E-1,2.370211668E-2,-4.487423226E-2,5.166528746E-2
2.647898950E-1,2.476738021E-2,-3.848264739E-2,5.379581451E-2
2.672776560E-1,2.476738021E-2,-3.209106624E-2,5.486107618E-2
2.697654160E-1,2.476738021E-2,-2.676474862E-2,5.592634156E-2
2.722531760E-1,2.476738021E-2,-2.250369452E-2,5.592634156E-2
2.747409370E-1,2.476738021E-2,-1.824264042E-2,5.699160323E-2
2.772286970E-1,2.583264373E-2,-1.398158539E-2,5.805686861E-2
2.797164580E-1,2.583264373E-2,-1.078579482E-2,5.805686861E-2
2.822042180E-1,2.796317078E-2,-8.655266836E-3,5.805686861E-2
2.846919790E-1,2.796317078E-2,-5.459476262E-3,5.912213027E-2
2.871797390E-1,2.902843431E-2,-2.263685223E-3,5.912213027E-2
2.896674990E-1,3.115896136E-2,9.321057005E-4,5.805686861E-2
2.921552600E-1,3.222422674E-2,3.062632866E-3,5.592634156E-2
2.946430720E-1,3.435475379E-2,4.127896391E-3,5.379581451E-2
2.971308850E-1,3.648528084E-2,6.258423906E-3,5.060002208E-2
2.996186970E-1,3.755054250E-2,6.258423906E-3,4.527370632E-2
3.021065100E-1,3.755054250E-2,6.258423906E-3,3.994738683E-2
3.045943220E-1,3.755054250E-2,4.127896391E-3,3.355580568E-2
3.070821350E-1,3.755054250E-2,9.321057005E-4,2.822948620E-2
3.095699470E-1,3.648528084E-2,-4.394212738E-3,2.290316857E-2
3.120577600E-1,3.435475379E-2,-1.078579482E-2,1.757685095E-2
3.145455720E-1,3.222422674E-2,-1.717737690E-2,1.225053146E-2
3.170333850E-1,2.902843431E-2,-2.569948509E-2,9.054740891E-3
3.195211970E-1,2.476738021E-2,-3.315633163E-2,7.989477366E-3
3.220090100E-1,2.157158963E-2,-4.061317816E-2,6.924213842E-3
3.244968220E-1,1.731053367E-2,-4.700475931E-2,6.924213842E-3
3.269846350E-1,1.411474310E-2,-5.233107507E-2,6.924213842E-3
3.294724470E-1,1.198421605E-2,-5.552686751E-2,7.989477366E-3
3.319602600E-1,9.853689000E-3,-5.765739456E-2,9.054740891E-3
3.344480720E-1,8.788425475E-3,-5.765739456E-2,1.012000442E-2
3.369358850E-1,7.723161485E-3,-5.552686751E-2,1.225053146E-2
3.394236970E-1,6.657897960E-3,-5.233107507E-2,1.331579592E-2
3.419115100E-1,5.592633970E-3,-4.807002097E-2,1.651158556E-2
3.443993220E-1,5.592633970E-3,-4.274370521E-2,1.864211448E-2
3.468871350E-1,6.657897960E-3,-3.741738573E-2,2.290316857E-2
3.493749470E-1,7.723161485E-3,-3.102580272E-2,2.822948620E-2
3.518627600E-1,9.853689000E-3,-2.356895804E-2,3.355580568E-2
3.543505720E-1,1.198421605E-2,-1.611211337E-2,3.888212144E-2
3.568383850E-1,1.518000662E-2,-9.720530361E-3,4.420844093E-2
3.593261970E-1,1.837579720E-2,-1.198421582E-3,5.060002208E-2
3.618140100E-1,2.157158963E-2,5.193160381E-3,5.486107618E-2
3.643018220E-1,2.476738021E-2,1.371526904E-2,5.912213027E-2
3.667896350E-1,2.796317078E-2,2.010685205E-2,6.125266105E-2
3.692780720E-1,2.902843431E-2,2.436790615E-2,6.231792271E-2
3.717653120E-1,3.115896136E-2,2.756369673E-2,6.231792271E-2
3.742525510E-1,3.222422674E-2,2.862896025E-2,6.125266105E-2
3.767397910E-1,3.328948840E-2,2.756369673E-2,6.125266105E-2
3.792270830E-1,3.328948840E-2,2.649843320E-2,5.912213027E-2
3.817144260E-1,3.328948840E-2,2.223737910E-2,5.805686861E-2
3.842018220E-1,3.222422674E-2,1.904158667E-2,5.805686861E-2
3.866893220E-1,3.115896136E-2,1.265000552E-2,5.699160323E-2
3.891769260E-1,2.902843431E-2,7.323687430E-3,5.699160323E-2
3.916646350E-1,2.796317078E-2,9.321057005E-4,5.805686861E-2
3.941524470E-1,2.476738021E-2,-4.394212738E-3,5.699160323E-2
3.966403640E-1,2.263685316E-2,-1.078579482E-2,5.592634156E-2
3.991283850E-1,2.050632425E-2,-1.717737690E-2,5.486107618E-2
4.016164580E-1,1.731053367E-2,-2.250369452E-2,5.486107618E-2
4.041045830E-1,1.624527015E-2,-2.676474862E-2,5.379581451E-2
4.065927600E-1,1.411474310E-2,-3.102580272E-2,5.273054913E-2
4.090809370E-1,1.304947957E-2,-3.422159329E-2,5.166528746E-2
4.115691140E-1,1.198421605E-2,-3.635212034E-2,5.166528746E-2
4.140572910E-1,9.853689000E-3,-3.635212034E-2,5.166528746E-2
4.165453120E-1,8.788425475E-3,-3.741738573E-2,5.166528746E-2
4.190330720E-1,8.788425475E-3,-3.848264739E-2,5.060002208E-2
4.215208330E-1,6.657897960E-3,-3.741738573E-2,5.166528746E-2
4.240085930E-1,4.527370445E-3,-3.741738573E-2,5.060002208E-2
4.264963540E-1,2.396843163E-3,-3.741738573E-2,5.166528746E-2
4.289841140E-1,2.663159103E-4,-3.635212034E-2,5.166528746E-2
4.314718740E-1,-1.864211401E-3,-3.422159329E-2,5.166528746E-2
4.339596350E-1,-3.994738683E-3,-3.422159329E-2,5.166528746E-2
4.364473950E-1,-6.125265732E-3,-3.209106624E-2,5.273054913E-2
4.389351560E-1,-8.255792782E-3,-3.102580272E-2,5.273054913E-2
4.414229160E-1,-8.255792782E-3,-2.996053919E-2,5.273054913E-2
4.439106760E-1,-9.321057238E-3,-2.889527567E-2,5.273054913E-2
4.463984370E-1,-1.038632076E-2,-2.783001214E-2,5.273054913E-2
4.488861970E-1,-1.251684781E-2,-2.783001214E-2,5.166528746E-2
4.513739580E-1,-1.464737486E-2,-2.783001214E-2,4.953476042E-2
4.538617180E-1,-1.677790284E-2,-2.783001214E-2,4.633896798E-2
4.563494790E-1,-1.890842989E-2,-2.783001214E-2,4.314317927E-2
4.588372390E-1,-2.210422046E-2,-2.889527567E-2,3.994738683E-2
